pid,label,key,location,keywords,description,named_persons,rights,creation_date,ingest_date,format,source,order,layout,text,thumbnail,full,manifest,collection
01020ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1020,cmhc_item,"Grafft,  Jessie  Graft, Adam  Graft, W. T.  Graham, Graham, Grahan, -Graham, Graham, Grahan, Graham, Grahan, Grahan, Graham, Graham, Grahan, Grahan, Graham, Graham, Grahan, Grahan, Grahan, Graham,  Grahan,  Belle  BiL1i1  David .  Elizabeth Fs.  Fe  Fe Je George  I. T. John Julia Kavinea Lalla  N.  Newton  Re Ja  Sarah  William  William  Grand, Alex  Grand, .Joe  Grand, Joste  Grand, M.  Granger,  Frank  42 24 32 15 10 31 30 58 23 34 35 31  23  29 23 9m 38 36 17 24 13 56 35 37  22  28  s 5 4 F RF FR SF KF 4 F F&F KF Ht Ht He BF FP BP wy BP RF te RP RP HF RP BR  -F WwW WwW F NH UW W WwW  Bw Ww Ww WwW  =  =  FF BW Ww WwW WwW Ww Ww DH  ON WwW NHN FF DN  25. 32...  61.  .L7  60  19  43.  .21.  a7 -  37  356  43  19  60  96  34  31  35. 35 ©  .34  12  14  50  49  li  16  29  “15  43 14 10 30  22  28 32 22 27 28  17 ","/img/derivatives/iiif/images/01020ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01020ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01020ci/manifest.json,census
01021ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1021,cmhc_item,"Granstorn, O. Granstrom, A. Granstrom, J. Grant, Anna Grant, Charles Grant, Daniel Grant, Donald Grant, Eddie -Grant, H.«  Grant, J. B. F. Grant, James Grant, James Grant, John A. Grant, M.  Grant, Mary Grant, Oliver Grant, Oliver Jr. Grant, P.  Grant, T. J. Grant, William Graslaw, Alice Graslaw, Edward H. Graslaw, Henrietta Graslaw, J. = Graves, A. Edward Graves, Ben ‘Graves, Dan  Graves, Edmund  41 27 33 24 23 21 21 16 27 29 45  34  30  46 26  24  45 29 48 10 21  45  fomd tod  26 33  27  x S = SF S&S 4 RF HF SB RF SF RF KF FH HY RF RF RF SF RB RF RF RF KR HH SF FZ  Ww WwW  - WN F&F DH WH Ww  wu tM WN  ry  wu ou  33, 72  72  -28  49  47  20  ‘58  19  19.  27...  28  39  26 34  ‘43  43 ..  43  43  42 . 42  28  29...  “19  21  20  46  36  22  33  45  34  20  21  ° 30  18  20  Ww F MN HW ©  49 47  (27  21 ","/img/derivatives/iiif/images/01021ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01021ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01021ci/manifest.json,census
01022ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1022,cmhc_item,"Graves, Harry Graves, Mary Graves, S. M. Gravestock, George Gravon, Jacob Gray, Adelina Gray, Annie Gray, Arthur Gray, Charles Gray, Daniel Gray, E11 Gray, Ellie J. Gray, Fannie Gray, George Gray, Henry Gray, James Gray, John Gray, John Gray, K. Gs Gray, Leo Gray, Lettie Gray, Louis Gray, Mollie Gray, Nancy Gray, Robert Gray, William Grayton, C. H.  Greane, G. W.  30 21 42  17  29 50 35 30  28  20 25 26 28 35 32  47  12 41 21 28 31 28 38  50  x -& 3S & 4H Ww F&F FY RF SF KF F KF K RB HH +H KF FS EF RF HAH SH KF BF KR HS RS  Ww WwW NY WwW WwW WwW WH WwW BW WwW WwW Ww WH BSH NHN NY WD DB WN BP Ww WwW Ww DH WHO WwW WwW  42  52 a® g  47 13 97 48  32  48  .28  48  29  24  48  .14 42  ‘97  48 97 98 97  73  98 43  48  27  20  23  48  32  49  32  20  23  17  21  18  ~~ 22  19  28 31 35  “43 ","/img/derivatives/iiif/images/01022ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01022ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01022ci/manifest.json,census
01023ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1023,cmhc_item,"Greburg, Louis  Gredmoker, Aug...  Gredmoker, F.«  Greeley, Thomas  Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green,  Green,  Ase Ja Allen Annie Arthur Blanche - Charles L.« Clara Edward Elizabeth Elizabeth George George Grace  He. B.  He Js  James Jennie John John Joseph Lena Lillie — M,  Ma.  23 32 34 26 24  21  3m 14 42 30 59 23 27  24  35 41 32 18 41 23 26 30 16 43  32  3 § 34 3 8S & KF SH KF BF KF FH F&F SF SS FH FS Ht FE Se RF He KF HH KR KR KR EB  WM WwW NH UW Bh WwW Ww Ww  ot  me WwW WwW WwW UM WwW DB F&  Ww UU NN WN  =  Ww WwW ko WwW  90. 90. 26.  13 —  32  32  31.  51  51.  17  27.  31  31  74  . 66.  SL.  a1  272.  29 73  -60  36 44  33...  48  20  27  25 31 30 14 13  29  28  30  27  12  10  31  28  31  13 ","/img/derivatives/iiif/images/01023ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01023ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01023ci/manifest.json,census
01024ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1024,cmhc_item,"Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green, Green,  Green,  Me  Margaret  Maria Mary Mary Mary . Mary Mary .  Nola  Patrick  Patrick  Perry Robert Robert S. H. Sarah Satie Thomas We. Rs  Wins on  Greene, James Greene, Mary  Greene, Patrick     Greenfield, Charles  Greenfield, M. Greenwalt, Dina  Greenwalt, L.  26 lm 66 44 39 26  13  30 11 34 40 39 74  28 22 28 35 38 17 23 25 35 42 34  36  Ss 4 5 & DS F&F + EF RF RF KF HH HF FSF FB EF KF RF F wf wm HM Hh HH  lUlUlCU  BW F&F F&F BH WwW HB NH DH W DB BF WN  ~_  ~  NN © WwW WN © YN WW Ww  43. 32  es  30 32 17  32  ol 32 32 36 Sl  30  “13  82  82  82 60.  60  26  ‘22  “23  (29  ~ 21  . 24 30 ‘47 ‘27 25 32  ‘19  “15 27 32 37  23  ....34  . 33 ","/img/derivatives/iiif/images/01024ci/full/250,/0/default.jpg",,/img/derivatives/iiif/01024ci/manifest.json,census
01025ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1025,cmhc_item,"Gregg, .     Gregg, James  Gregg, N.  S.  Gregg, Thomas  Gregory, Gregory, Gregory, Gregory, Gregory, Gregory, Gregory, Gregory,  Gregory,  Gregory,  Gvegory, Gregory, Gregory, Gregory,  Gregory,  Gregory ,:  Gregory, Gregory, Gregory, Gregory, Gregory, Gregory, Gregory,  Gregory,  Anna Anna Celia Charles Dora Edna Elizabeth Emma Harriet Harvey James John John John John John J. Le Lena. Mark Mary Mary Molite Te We  We Be.  35 25 30 65  18  46 12  22  39  60 16 21 52 31  27  26 47 20 23 18 12  53  37  29  2 fF BY ww yy FH St wy EF RF KR SF KF RF KF HF HP SS He YY RF FH DM Mw SF SB FSF B Ww WwW Ww  Ww wo Nm N Ww  W WwW oO = - W WW  j=  WwW WwW  =  ~  - .  Ww  82  60  a2  82  69  31  31  . 24  69 69: 24  . 31  . 69°  32.  31 a9 32 24  31  69 - 69 21  31  69  32  53°  51  - 38  29 28 37 25  12  29 23 28  28  11  21 26  22  - 21  21  30  22  24  20  27  20  - 29  45 ","/img/derivatives/iiif/images/01025ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01025ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01025ci/manifest.json,census
01026ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1026,cmhc_item,"Gregory, Gregory, Griborn, Griffen, Griffen, Griffin, ‘Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffin, Griffith, Griffith, Griffith, Griffith, Griffith, Griffith, Griffith,  Griffith,  W. Fa W. Hs John Arthur Flora Bradford C. He D. Le. De Te E. Ellen James John . Le De Lulu Lulu Mary Mike Nellie Nellie Ange B. H. J. D. John Joseph Lotta Marion  Stella  11  30  23  40 29 28 25 38 40 29 36 25 26 20 28  44  32 31 36 27 39  27  yom HF £ FF FS FF FS HF KF TH et ye KF KF KF SF HH TH KF KF BF HF KF KF BR B  bh WwW BW WwW NH WwW ND WwW WN  nh  - WwW  Ww N WW WN  WwW  N  bo  31. “24 . -37.  27 |  51  25  ll -  45  14  88  42  78 53 88  45  46°  88  42  68 ©  42 17 23  68  42  42  10  31  39  17  32  34  50  10  14  28  49  10 25 ll 24 35 42  ~ 12  26  27 ","/img/derivatives/iiif/images/01026ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01026ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01026ci/manifest.json,census
01027ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1027,cmhc_item,"Griffith, Stephen ‘Griffiths, Elizabeth Griffiths, Ettie Griffiths, Sarah Griffiths, Thomas Grimes, E. E. Grimes, Edward Grimes, L. H. Grimes, W. He Grimes, W. W. Grindrod, John Grinunches, John Grishaber, J. P. Grishaber, Jennie Grisp, Alda Griswold, A. Je Griswold, Anna Griswold, Bertha Griswold, Flora Griswold, H. Groff, H.  Groff, W. Dz. Grogan, Andrew Grogan, Pat Gropp, George  | Gross, Florence Gross, Henry  Gross, Sarah  27 32  Ll  38 28 22 24 28 33 46 35 26 18 15  26  35 45 30 34 27  39  30.  40  38  Moe ef x x ee ee wt ty te 2 Wt He ek F RF RF Fk Wf F + wt YR  one  _  =  WO WwW W -W W oO OV w oO  i»  ~-m LM wm, Lu  NN WwW on  WwW Ww N fF NHN .N N WwW  40 39  39  39  . 39  21  50  21  27  14  11 |  11  ol  51  oi  51  31 33  58  38  30  38  38  ao ww F&F Ww  10  48  49  50 47  39 50 30  _ 36  38 28  23  10  47  50  48 43 21 20  32 ","/img/derivatives/iiif/images/01027ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01027ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01027ci/manifest.json,census
01028ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1028,cmhc_item,"Grossmayer, F. Grossmayer, I. Grossmayer, Phil Grossmayer, Sz Groth, John P,. Grove, Adam Grover, A. Be Grover, B. Az Grover, Ben Grover, I.  Grover, Isaac Grover, Le A. Grover, William Je Gruber, E.  Grumer, Gs R.e Grundel, A. F. -Grundell, Ida Grungen, Frank Guard, Timothy Gude, Christ (Gutte) Gude, Mina (Gutte) Gudman, Robert Guerin, Frank  Guertler, Anne  Guertier, Guertler, Guertler,  Guertler,  Charles Mary Mary  Robert  10m  42  32 35 12 29 37 22 56 49 19 27 42 29 37 26 27 33 45 43 32  llm  30  39  x 4 © & #4 F &F A SF RF RF HF KF BF RF F FH RF RF FS BH BH KF KF HH KF KR  YN Nw NY NH NY A WwW WwW wWHD F&F Ww WwW WwW WwW WwW WwW WwW WwW WwW WwW WwW WwW WH WwW ww w Ww  o © 0b © OO WwW  54 54 54 54 39 85  83  ' 82  77  * 82  82 82 82 98 28 30  69  19 22 22  24  ~~ UW W OO  30  26  48 38 49 46 47 50 20 20 29 38 48 41 19 20 24 35 20 17 16 19  15 ","/img/derivatives/iiif/images/01028ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01028ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01028ci/manifest.json,census
01029ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1029,cmhc_item,"Guertler, Robert Guggenheim, Benjamin Guilbault, A. W. (Gealbon) Guilbault, Bertha (Gealbon) Guilbault, Ed. (Gealbon) Guilbault, Katy (Gealbon) Guilbault, Mary (Gealbon) Guild, William  Guller, William  Gundrie, William  Gunnell, A. T.  Gunnell, A. T.  Gunnell, Daisey  Gunnell, E.  Gunner, William  Gunnison, Maggie  Gurvett, James  Gusin, Adolph  Guss, John  Gussber, Berthie  Gussber, M.  Gussber, Martha  Gussber, Martha Gustaveson, Peter Gustavson, A. M. Gustavson, C.  -Gustavson, Charles  Gustavson, V.  20  19  33 25 27 60 33 35 38 12 LO 31 40 28 32 41  30  50  30  32 27 26 29  30  & & & & & SS ft KF HP KF RF KF FH RF 4H HH KF SF KF FF KF FH HH KF HM KF RB BR  =  wo oO  Ww WwW WwW WwW WwW Uw  i  w WwW Ww  Ww WwW Ww WwW WwW Ww  32 ‘41 41.  . 4l  41.  41.  ‘32.  26  ll  13  13 13  13  83  29  77  43...  15.  L7 17 17 17  87  22.  32.  69  40  18 20 16 15 13 14 18 44  29  11 12 10  29  22  ‘39  42  21  10  41  20  46 ","/img/derivatives/iiif/images/01029ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01029ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01029ci/manifest.json,census
00103ci,1870 Lake County Census,1870ci,,,,,,,2023-01-29,,,103,cmhc_item,,"/img/derivatives/iiif/images/00103ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00103ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00103ci/manifest.json,census
01030ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1030,cmhc_item,"Gusthoen, P. Gustople, Eric Gustovson, Otto Gutchell, William Gutman, As Gutman, Lizzie Gutrich, M.  Gwenn, N. Re  Haas, Carrie Haas, I. G. Haas, William Haberly, Peter Hackett, Ann Hackney, Fred L, Hackney, Hattie Hackney, Lizzie Hackney , Martin Hackney, Mary Hackney, Nathan Hadden, Samuel Hadigon, John Haenm, John Hafey, Richard  Hagan, Daniel  27 49 22 34 30 25 24  29  21  28  35 45 10m 12  31  15 30 23 29 42 33  40  s & te we FF FF RF  x § & & & & 4 KF HY HH KR St RF BF KF A  Ww Ww Ww Ww Ww WwW fF WwW  aw  aon Nn A F&F Ff  21  25  . 24 _ 87 (34 34  21  74 |  35 35  35  -32.  32 32  32, 32 32.  19  24 12  35  22.  -46  20  14  . 38  20 19 39  '.19  18  34  32  30  -33  31  29  15  24  21 ","/img/derivatives/iiif/images/01030ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01030ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01030ci/manifest.json,census
01031ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1031,cmhc_item,"Hagar, Charles Hagerty,: James Hagerty, John Hagerty, Joseph Hagerty, Mary Hagerty, Patrick Haggbloom, Claude Haggbloom, Gus Haggbloom, Jennie Haggerty, Dan Hagler, Maggie Hagler, Ola Hagon, C.  Hagus,  Hahan, Dennis Haines, Ed. Halay, M. A. Hale, Charles Hale, Ella  Hale, Eva  Hale, Frank Hale, John Haley, Edward Haley, John Haley, Josephine Haley, Kate Haley, Margaret  Halfworth, Lisa  25 36 32 39 30  44  32  25  29  23  42 28 24 24 54 37  23  28 26 34  30  10  34  a4 ty eS RF RF YT HF RF A ZF RF RF KR HH Mt RF TH KR SF BF FT RF EF KE RB  wo FF UH WH WN Ww  N  - Oo  -  wow PF & F&F FF F SP  87  . ol.  _ 41 16 35. 10,  10 32 33 33 48.  . 16 221  . 30,  LO  10  16  16.  64 -  - 27  50 46 49 36 32 21 19 20  19  10  48 ' 34  45 33  35  ll  10  12 13 “15  14  - 17 ","/img/derivatives/iiif/images/01031ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01031ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01031ci/manifest.json,census
01032ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1032,cmhc_item,"Hall, Charles Hall, E. P. Hall, George Hall, J. W. Hall, Joseph Hall, L.  Hall, M.  Hall, Maggie Hall, Mary Hall, Mary Hall, Mary Hall, Oscar Hall, Te J. Hall, W. A. Hall, W. B. Hall, W. R. Hall, William Hall, William J. Halleck, B. Be Halleck, Mary Haller, Annie Halloran, Catherine Halloran, James Halloran, Jennie Halloran, Katie Halloran, M. Halloran, P.  Halioran, William  36 38 25 27 34 28  19  68 36 30 39 25 62 31 28 35 16 40 32 24 58 26 24  18  37  24  25  x S&S & 4H FY &F 4 HH HS RF F RF RF SF BF RF & FT BH HH HS AH RF EF RF FS FE EF  N £& FF WwW F F NHS W NY WN  =  Ny  Leal  Nu NHN F&F DB F&F Ww  45  44  60.  43. 95.  58  15 ..  -. 63.  15  22.  27  10  - 15.  33  27  39  : 46  46  - 46  38  35 48 45  39  ' 4G  50  40  38  - 40  23  ‘35  18  _ 17  36 ","/img/derivatives/iiif/images/01032ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01032ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01032ci/manifest.json,census
01033ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1033,cmhc_item,"Ham, Gertie  Ham, Je H.  Ham, Percy  Ham, Sarah  Hambleton, Wallace  Hamhn, Az Hamilton, Hamilton, Hamilton, Hamilton, Hamilton, Hamilton, Hamilton,  Hamilton,  Ee Alice Charles Ed.  J. M. James John Minnie  William  Hammer, E.  Hammer, John  Hammer, Mina  Hammer, Nellie  Hampton, Hancock, Hancock, Hancock, Hancock, Hancock, Hancock, Hancock, Hancock,  Hancock,  W. Hae  A. Ce  Elizabeth  Emily  Emma  John  John  John M. Js  Nellie  14  55  49  27  26 ©  30 47 38  40  29 28 30 40 35 35 10 42 43  30  29 38 33 32 19  10  Sot SF SF SB SS Bt Ht SF et te SF RF RF A RF KF SF KF KF FH FH F HF RF BR  Nv uw NON UU YY A NHS WwW WwW WwW Ww WwW HH F KF FP W WwW SF NY &  N  Oo NHN NO N NN  43. 43 .  43 .  43 27  38  ~ 29. 24 -  58  16  16  - 16  - 48  13.  13  13.  29  14  - 15  23  23  29 -  23 -  19 14 14  28 24 29 25 45 28 26 24 30 33 50 48 49 25  40  21  22  38 27 41  40  39  38  . 39  40 ","/img/derivatives/iiif/images/01033ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01033ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01033ci/manifest.json,census
01034ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1034,cmhc_item,"Hancock, W. B.  Hanewald, John  Haney, Philip  Hanifen,  Edward  Hanifen, Hugh  Hank, Bank  Hankey,  Ae  Hanks, Chris  Hanley, Hanley, Hanley, Hanley, Hanley, Hanley, Hanley, Hanley, Hanley, Hanley,  Hanley,  Hanley,  Hanley, Hanley, Hanley, Hanley, Hanley, Hanley, Hanley,  Hanlon,  Daniel Edward James John John John Julia Katherine M.  Margaret  Margaret  Margaret Mary Mary Mike Patrick Patrick Tim  Timothy  -_Patrick  48 22 38 28 21 21 48  51  38 32 32 28 24  11  24 30  17  417  36  30  27  23°  31  x -® & & © & SF FY FY HP Pt He tT HH KF BF BF SF FS FS KF KF FS KF BF KB KS SB  ob wu -F AOA WwW WwW WM HS NH N  Ee mW MN UHM WNW NHN WN  nb NH UW WwW WW WN  nb UW NHN WH WwW  14  48 .  16  18.  17  28  21  22  21  39  34  38  21.  “21.  60  - 31  - 21  21 60 12 21 34 60  . 21  25  . 37  . 38  40 42 43  14  40 19 31 38 33 10 39 42  36 25 38 37 38 33 32 27 37  4l ","/img/derivatives/iiif/images/01034ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01034ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01034ci/manifest.json,census
01035ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1035,cmhc_item,"Hanna, Camelia  Hanna, E. C.  Hanna, S. Je  -Hannan, Hannan, Hannan, Hannan, Hannan, Hannan,  Hannes,  Carrie  Ernest  .Hiram  M, Mary A. Valentine  Anton.  Hannigan, Bridget (Hanaghan)  Hannigan, Ed.. (Hanaghan)  Hannigan, John  Hannigan, Pat  Hansell, Hamond  Hanson, Hanson, Hanson, Hanson, Hanson,  Hanson,  Hanson,  Hanson, Hanson, Hanson, Hanson,  ‘Hanson,  Hanson,  Anna Catherine Clara Cornelius Ge  Hans Jennie John John John John John  Le Pe.  38 27  40  28 26  25  30 30 35 26 34 33 43  29  16 40  14  46 40 31 28 27  54  x © © R&R KF & FH KF KF & FH HF FH RF BF RF KF FH KF BF HY EF KF KF HP EF FH  wow & Ww WA WwW BP F&F FP Ww UW Uw wun  & w > Ww = a)  —  39 48 39 18 18 18 27 18 18  71  35 - . 58. 27.  71.0  72  44  72  44.  -71  32  44 44  42 43 41 26 27 23 46 24  25  45  44  43 21 49 49  25  28  28  48  37 10 50 20  22 ","/img/derivatives/iiif/images/01035ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01035ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01035ci/manifest.json,census
01036ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1036,cmhc_item,"Hanson, Louis Hanson, Louis Hanson, Menia Hanson, Nat. Hanson, Oscar Hanson, Peter Hanson, Peter N, Hanson, Rosa Hanson, Sislia Hanson, W. Hantgen, Frank Hantz, Alex B, Hantz, Daisy L. Hantz, Ella Hantz, George Hantz, Maggie Harboy, Catherine “ Hard, Charles Hardesty, William Harding, D. C. Harding, H. W. Hardy, J. H. Hardy, M. Hare, M. Az Harfier, Ardus Harfier, Grace Harfier, John  Harfier, Katherine  24 16 51 22 10 28 30  13  50 31 36 11m  32  25 38 41  29 ~  27  31 24  21  27 25  y & + RF SS S&S SF K BF KR KF FH FH BF BD HY F BF KF SF FT RF KF EF KE HY FB RR  Pe PF Oo  nN HD WwW  Ww WwW Fe WwW W WwW WU  ry  MU Uu MW uw i & & & WN  44 721.  AL  44  26  44  72 15.  45  31  31 31  31  31. 30 | 93 74 |  32 19  62  33 -  24 50 23 24  27  48  26  37 15 26 30 27 29 28  30  20  35 46 35  13  15  “16  13  “14 ","/img/derivatives/iiif/images/01036ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01036ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01036ci/manifest.json,census
01037ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1037,cmhc_item,"' Harker, Harker, Harker, ‘Harker, Harker,  Harlan,  Charles Flora George Jennie Jessie  James  Harland, Edward  Harland, Emma W.  Harland, Fanny  Harland, George W. .  Harland, John  . Harland, Ona  Harland, Walter  Harmon, Harmon, ' Harmon, Harmon, . Harmon, - Harmon,  Harmon,  - Harmon,  Harney,  Harny, Harny, . Harny ,. Harny, Harold,  ~ Harold 9  Catherine David L. John Martha Thomas Walter William William P. Hugh Catherine Hugh Steven William J. James  Margaret  15 44 36 12 31 24 33 21 62 19 17  32  11 40 29 34 12 37 39 44 19 36 6m  28  18  te SF FS K FT KF RF RF KR KK 4H KF KF Ht RF Ht RF EF HH Fy ZF EF wy YH FS Hy  mu A AP AA A FY FH FH PF FA AA DAA DA HU www Dw Ww  82.  . 82.  82  82  82  } £  WwW Bo  58. -  13  Ls - 15  15 15 38  O A A A NY NH HB NB NY WY p  1l  Io  16  13  12  14  11  17  15  16  -24  23  14 21 48 7 22  40  -20  43  30  32 ","/img/derivatives/iiif/images/01037ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01037ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01037ci/manifest.json,census
01038ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1038,cmhc_item,"Harold, Harold, Harper,  Harper,  Owen Re. H.  Edward  . James  Harrigan, Daniel  Harrington,     Harrington, Alice  Harrington, Annie  Harrington, Annie  Harrington, Annie  ‘Harrington, Annie  Harrington, Belle  Harrington, Benjamin  Harrington, Con.  Harrington, Cornelius  Harrington, Dan  Harrington, David  Harrington, Dennis  Harrington, Dennis  Harrington, Dennis  -Harrington, E.  .Harrington, E.  Harrington, Edith  Harrington, Edith  Harrington, Ellen  Harrington, Emma  Harrington, Eugene  Harrington, Fs  20 27 40 26  29  29 27 15 14 10m 28 19 23  50  25  12  44  27  33  40  13  50  x RF st St yt St F F R BF FF BS KF RF F&F F&F HF BS BH HH DP A Ht EF RF KR KR  ui ou MW Ww Ww FF Ww YH HH HW FF WH uM HW HU Ne HW HW Ww HW HW uu F WwW UY  38 58  -10  51  . 39  26  46  93  23  29  12  26  23  35 38 L5 13 44 L3 11 77 27  54  54:  46 13 13  11  31  37  23  33  29  16  21  50  38  36  -47  35 32 25 25 30 34  37 34  28 ","/img/derivatives/iiif/images/01038ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01038ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01038ci/manifest.json,census
01039ci,1885 Lake County Census,1885ci,,,,,,,2023-11-02,,,1039,cmhc_item,"Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, Harrington, ‘Harrington, Harrington, Harrington, Harrington,  Harrington,  Harrington, .  Harrington, Harrington, Harrington, Harrington, Harrington, Harrington,  Harrington,  F. Jr. Ge Grace Hannah Hannah Harold Isaac Je Pa James Jerry Johanna John John John John John Joseph Josie Katherine Katie Katie Ms  Ma.  M. P. Maggie Margaret Mary  Mary  30  34 12 39 35 22 om 23 39 30 26  15  22  19  25 13 35 10 24 47 18 29  26  Ww NHN BW wW WwW Huw Ww wu  tata et et et et ty eS oe OR UKRUrRUSlUrlUlUlUrMKlUlUlULlUUlUUlUhlUKlUlURUR  -  OW Fr YW Uh KH UW wW WwW YH  -  W  ll  54  46.  23  ll  54. -  54  .93  12  93  13  31. .20 62°  88. -  93  23  12  -46 44  88  L5  54  88 14  26 48.  33  33  27  29  . 31  29 28 10 32  39  50 40 47  ~ 31  28  - 12  45  39  32 22  44  43 ","/img/derivatives/iiif/images/01039ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01039ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01039ci/manifest.json,census
